S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
1139,Round 1,National Institute of Technology Sikkim,Electronics and Communication Engineering,G1,OBC-NCL,326,325
1140,Round 1,National Institute of Technology Sikkim,Electronics and Communication Engineering,G1,OPEN,387,354
1141,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,G1,OPEN,460,381
1142,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,G1,SC,258,258
1143,Round 1,National Institute of Technology Sikkim,Electrical Engineering (Specialization in Control Power and Electric Drives),G1,OBC-NCL,332,318
1144,Round 1,National Institute of Technology Sikkim,Electrical Engineering (Specialization in Control Power and Electric Drives),G1,OPEN,367,353
1145,Round 1,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,G1,OBC-NCL,393,354
1146,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G1,OBC-NCL,462,462
1147,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G1,EWS,471,471
1148,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G1,OPEN,496,475
1149,Round 1,National Institute of Technology Sikkim,Computer Science & Engineering,G1,OBC-NCL,368,354
1150,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G2,OBC-NCL,454,450
1151,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G2,EWS,469,469
1152,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G2,OPEN,627,474
1153,Round 1,National Institute of Technology Sikkim,Computer Science & Engineering,G1,OPEN,482,420
1154,Round 1,National Institute of Technology Sikkim,Computer Science & Engineering,G1,SC,284,262
1155,Round 1,National Institute of Technology Raipur,Power System & Control,G2,OBC-NCL,358,357
1156,Round 1,National Institute of Technology Raipur,Power System & Control,G2,EWS,388,388
1157,Round 1,National Institute of Technology Raipur,Power System & Control,G2,OPEN,405,393
1158,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G2,ST,196,196
1159,Round 1,National Institute of Technology Raipur,Structural Engineering,G1,EWS,389,389
1160,Round 1,National Institute of Technology Raipur,Structural Engineering,G1,OPEN,504,465
1161,Round 1,National Institute of Technology Raipur,Structural Engineering,G1,SC,356,306
1162,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,G1,OBC-NCL,372,366
1163,Round 1,National Institute of Technology Raipur,Machine Design,G1,EWS,411,411
1164,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,SC,393,368
1165,Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,G1,ST,488,488
1166,Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,OBC-NCL,552,489
1167,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G1,OBC-NCL-PwD,383,383
1168,Round 1,Malaviya National Institute of Technology Jaipur,VLSI Design,G1,EWS,558,546
1169,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G1,SC,252,248
1170,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G1,ST,297,297
1171,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G2,OBC-NCL,411,387
1172,Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,SC,354,346
1173,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,OBC-NCL,449,407
1174,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G1,OPEN,568,471
1175,Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,G1,ST,406,406
1176,Round 1,Malaviya National Institute of Technology Jaipur,Thermal Engineering,G1,OBC-NCL,484,472
1177,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems Management,G1,OPEN,589,432
1178,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems Management,G1,SC,339,292
1179,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems,G1,OBC-NCL,475,425
1180,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G2,OBC-NCL,386,368
1181,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G2,OPEN,474,416
1182,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems,G1,OPEN,600,489
1183,Round 1,Malaviya National Institute of Technology Jaipur,Power Systems,G1,SC,364,301
1184,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G2,SC,315,315
1185,Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,G3,OBC-NCL,396,363
1186,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OBC-NCL,398,395
1187,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,EWS,441,441
1188,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G2,OPEN,463,460
1189,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G1,OBC-NCL,445,414
1190,Round 1,Malaviya National Institute of Technology Jaipur,Material Science & Engineering,G1,OPEN,461,359
1191,Round 1,Malaviya National Institute of Technology Jaipur,Material Science & Engineering,G1,SC,280,201
1192,Round 1,Malaviya National Institute of Technology Jaipur,Production Engineering,G1,EWS,434,434
1193,Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,G1,ST,451,410
1194,Round 1,Malaviya National Institute of Technology Jaipur,Metallurgical & Materials Engineering,G1,OBC-NCL,355,327
1195,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,EWS,510,396
1196,Round 1,Malaviya National Institute of Technology Jaipur,Metallurgical & Materials Engineering,G1,SC,280,251
1197,Round 1,Malaviya National Institute of Technology Jaipur,Metallurgical & Materials Engineering,G1,ST,198,198
1198,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,OPEN,657,528
1199,Round 1,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,G1,SC,382,307
1200,Round 1,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,G1,OBC-NCL,371,337
1201,Round 1,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,G1,EWS,329,329
1202,Round 1,Malaviya National Institute of Technology Jaipur,Earthquake Engineering,G1,OPEN,422,372
1203,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G1,OPEN,669,478
1204,Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,G1,OBC-NCL,425,412
1205,Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,G1,EWS,426,421
1206,Round 1,Malaviya National Institute of Technology Jaipur,Electronics and Communication Engineering,G1,OPEN,527,446
1207,Round 1,Malaviya National Institute of Technology Jaipur,Industrial Engineering,G1,SC,247,245
1208,Round 1,Malaviya National Institute of Technology Jaipur,Civil Engineering (Disaster Assessment and Mitigation),G1,ST,320,299
1209,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,OBC-NCL,534,488
1210,Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,G1,OBC-NCL,503,459
1211,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,OPEN,651,537
1212,Round 1,Malaviya National Institute of Technology Jaipur,Design Engineering,G1,SC,395,283
1213,Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,G1,EWS,469,434
1214,Round 1,Malaviya National Institute of Technology Jaipur,Environmental Engineering,G1,OPEN,615,517
1215,Round 1,Malaviya National Institute of Technology Jaipur,Chemical Engineering,G2,SC,252,252
1216,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,G1,OBC-NCL,552,534
1217,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,G1,EWS,547,547
1218,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G1,EWS,500,500
1219,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,G1,SC,389,376
1220,Round 1,Malaviya National Institute of Technology Jaipur,Computer Science & Information Security,G1,ST,284,250
1221,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G1,OPEN,533,521
1222,Round 1,Malaviya National Institute of Technology Jaipur,Embedded Systems,G1,SC,358,342
1223,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),G1,ST,266,266
1224,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,OBC-NCL,512,455
1225,Round 1,Malaviya National Institute of Technology Jaipur,Civil Engineering (Disaster Assessment and Mitigation),G1,EWS,337,337
1226,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,G1,SC,319,289
1227,Round 1,Malaviya National Institute of Technology Jaipur,Chemical Engineering,G1,OBC-NCL,365,345
1228,Round 1,Malaviya National Institute of Technology Jaipur,Chemical Engineering,G1,EWS,314,314
1229,Round 1,Malaviya National Institute of Technology Jaipur,Civil Engineering (Disaster Assessment and Mitigation),G1,OPEN,392,369
1230,Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Textile Engineering and Management,G1,OPEN,583,364
1231,Round 1,National Institute of Technology Calicut,Offshore Structures,G1,EWS,392,376
1232,Round 1,National Institute of Technology Calicut,Offshore Structures,G1,OPEN,490,436
1233,Round 1,National Institute of Technology Calicut,Offshore Structures,G1,SC,315,273
1234,Round 1,National Institute of Technology Calicut,Structural Engineering,G1,OPEN,608,575
1235,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,EWS,508,496
1236,Round 1,National Institute of Technology Calicut,Manufacturing Technology,G1,OPEN,579,559
1237,Round 1,National Institute of Technology Calicut,Power Electronics,G1,EWS,582,575
1238,Round 1,National Institute of Technology Calicut,Power Electronics,G1,OPEN,660,603
1239,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,OBC-NCL,636,616
1240,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,EWS,637,625
1241,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,OPEN,696,650
1242,Round 1,National Institute of Technology Calicut,Power Electronics,G1,SC,385,375
1243,Round 1,National Institute of Technology Calicut,Power Electronics,G1,ST,289,285
1244,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,SC,225,178
1245,Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,G1,OBC-NCL,571,544
1246,Round 1,National Institute of Technology Calicut,Microelectronics & VLSI Design,G1,ST,364,364
1247,Round 1,National Institute of Technology Calicut,Materials Science & Technology,G1,OBC-NCL,453,416
1248,Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,G1,SC,343,337
1249,Round 1,National Institute of Technology Calicut,Industrial Engineering & Management,G1,ST,381,195
1250,Round 1,National Institute of Technology Calicut,Materials Science & Technology,G1,EWS,414,410
1251,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,SC,325,318
1252,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,ST,271,246
1253,Round 1,National Institute of Technology Calicut,Machine Design,G1,EWS,598,580
1254,Round 1,National Institute of Technology Calicut,Machine Design,G1,OPEN,654,618
1255,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G1,EWS,532,532
1256,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G1,OPEN,632,560
1257,Round 1,National Institute of Technology Calicut,Machine Design,G1,SC,410,351
1258,Round 1,National Institute of Technology Calicut,Machine Design,G1,ST,331,331
1259,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,G1,OPEN,650,621
1260,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,G1,SC,446,408
1261,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,OBC-NCL,538,526
1262,Round 1,National Institute of Technology Calicut,High Voltage Engineering,G1,EWS,510,510
1263,Round 1,National Institute of Technology Calicut,High Voltage Engineering,G1,OPEN,568,536
1264,Round 1,National Institute of Technology Calicut,High Voltage Engineering,G1,SC,321,321
1265,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,G2,EWS,499,499
1266,Round 1,National Institute of Technology Calicut,Chemical Engineering,G1,OBC-NCL,377,356
1267,Round 1,National Institute of Technology Calicut,Chemical Engineering,G1,OPEN,638,389
1268,Round 1,National Institute of Technology Calicut,Chemical Engineering,G1,SC,245,245
1269,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,OBC-NCL,571,524
1270,Round 1,National Institute of Technology Calicut,Environmental Geotechnology,G1,EWS,465,423
1271,Round 1,National Institute of Technology Calicut,Environmental Geotechnology,G1,OPEN,500,469
1272,Round 1,National Institute of Technology Calicut,Environmental Geotechnology,G1,SC,340,329
1273,Round 1,National Institute of Technology Calicut,Environmental Geotechnology,G1,ST,273,263
1274,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,G1,EWS,550,502
1275,Round 1,National Institute of Technology Agartala,Transportation Engineering,G1,ST,264,264
1276,Round 1,National Institute of Technology Agartala,VLSI Design,G1,OBC-NCL,517,475
1277,Round 1,National Institute of Technology Calicut,Energy Engineering & Management,G1,OPEN,613,512
1278,Round 1,National Institute of Technology Calicut,Energy Engineering & Management,G1,SC,315,283
1279,Round 1,National Institute of Technology Agartala,VLSI Design,G1,SC,377,294
1280,Round 1,National Institute of Technology Agartala,VLSI Design,G1,ST,264,264
1281,Round 1,National Institute of Technology Agartala,Water Resources Engineering,G1,OBC-NCL,339,339
1282,Round 1,National Institute of Technology Calicut,Electronics Design & Technology,G1,OBC-NCL,612,587
1283,Round 1,National Institute of Technology Agartala,Data Science & Engineering,G1,EWS,381,381
1284,Round 1,National Institute of Technology Agartala,Data Science & Engineering,G1,OPEN,512,451
1285,Round 1,National Institute of Technology Agartala,Data Science & Engineering,G1,SC,258,258
1286,Round 1,National Institute of Technology Agartala,Computer Integrated Manufacturing,G1,OPEN,351,351
1287,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,OBC-NCL,581,569
1288,Round 1,National Institute of Technology Agartala,Seismic Science and Engineering,G1,OPEN,371,371
1289,Round 1,National Institute of Technology Agartala,Seismic Science and Engineering,G1,SC,247,247
1290,Round 1,National Institute of Technology Agartala,Structural Engineering,G1,OBC-NCL,413,376
1291,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,EWS,454,454
1292,Round 1,National Institute of Technology Calicut,M.Plan. (Urban Planning),G1,OPEN,678,630
1293,Round 1,National Institute of Technology Agartala,Machine Design,G1,OBC-NCL,351,351
1294,Round 1,National Institute of Technology Agartala,Machine Design,G1,OPEN,366,355
1295,Round 1,National Institute of Technology Agartala,Structural Engineering,G1,SC,329,323
1296,Round 1,National Institute of Technology Agartala,Power Electronics & Drives,G1,OBC-NCL,350,329
1297,Round 1,National Institute of Technology Agartala,Power Electronics & Drives,G1,EWS,329,329
1298,Round 1,National Institute of Technology Agartala,Power Electronics & Drives,G1,OPEN,450,358
1299,Round 1,National Institute of Technology Agartala,Thermal Science & Engineering,G1,OPEN,414,414
1300,Round 1,National Institute of Technology Agartala,Transportation Engineering,G1,OBC-NCL,382,347
1301,Round 1,National Institute of Technology Agartala,Geotechnical Engineering,G1,SC,309,291
1302,Round 1,National Institute of Technology Agartala,Hydro Informatics Engineering,G1,OBC-NCL,342,339
1303,Round 1,National Institute of Technology Agartala,Power System Engineering,G1,EWS,318,318
1304,Round 1,National Institute of Technology Agartala,Hydro Informatics Engineering,G1,ST,100,100
1305,Round 1,National Institute of Technology Agartala,Instrumentation Engineering,G1,OBC-NCL,346,341
1306,Round 1,National Institute of Technology Agartala,Power System Engineering,G1,OPEN,421,353
1307,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),G1,EWS,438,420
1308,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering,G1,OBC-NCL,473,442
1309,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),G1,OBC-NCL,332,328
1310,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Power System),G1,EWS,325,325
1311,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),G1,OBC-NCL,371,332
1312,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),G1,SC,267,260
1313,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,OBC-NCL,726,694
1314,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,SC,588,524
1315,Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,G1,OPEN,451,434
1316,Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,G2,EWS,377,377
1317,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,G1,EWS,573,557
1318,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,G1,SC,482,386
1319,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,G1,EWS,576,550
1320,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,G1,OBC-NCL,466,432
1321,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,G1,SC,344,323
1322,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,OPEN,697,539
1323,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,SC,371,349
1324,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,EWS,529,525
1325,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,OPEN,573,539
1326,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,G1,EWS,452,439
1327,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,G1,OPEN,559,472
1328,Round 1,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,G1,OBC-NCL,488,370
1329,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,OBC-NCL,631,604
1330,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,G1,SC,477,442
1331,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G1,OPEN,724,716
1332,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G2,OBC-NCL,661,661
1333,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G2,EWS,671,671
1334,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G3,OPEN,690,689
1335,Round 1,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,G1,OPEN,614,521
1336,Round 1,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,G1,SC,343,319
1337,Round 1,"National Institute of Technology Karnataka, Surathkal",Marine Structures,G1,OPEN,522,441
1338,Round 1,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,G1,OPEN,639,612
1339,Round 1,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,G1,SC,405,402
1340,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G1,SC,416,398
1341,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G2,OPEN,589,575
1342,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G2,SC,425,350
1343,Round 1,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,G1,EWS,520,482
1344,Round 1,"National Institute of Technology Karnataka, Surathkal",Process Metallurgy,G1,EWS,452,438
1345,Round 1,"National Institute of Technology Karnataka, Surathkal",Process Metallurgy,G1,OPEN,540,502
1346,Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,G1,OBC-NCL,593,578
1347,Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,G1,ST,364,303
1348,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G1,OPEN,713,680
1349,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,G1,OBC-NCL,615,587
1350,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,G1,ST,412,316
1351,Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,G1,OPEN,580,545
1352,Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,G1,EWS,630,625
1353,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,OBC-NCL,707,689
1354,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,EWS,721,710
1355,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,ST,430,388
1356,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,SC,375,332
1357,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,EWS,626,622
1358,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,OBC-NCL,670,648
1359,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,EWS,705,692
1360,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,OPEN,758,710
1361,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,OPEN-PwD,267,267
1362,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,SC,499,490
1363,Round 1,National Institute of Technology Meghalaya,Fluids & Thermal Engineering,G1,OPEN,416,359
1364,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,ST,407,403
1365,Round 1,National Institute of Technology Meghalaya,Power & Energy Systems,G1,OBC-NCL,321,318
1366,Round 1,National Institute of Technology Meghalaya,Power & Energy Systems,G1,OPEN,366,354
1367,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,OBC-NCL,475,455
1368,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,OBC-NCL,446,361
1369,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,EWS,324,323
1370,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,OPEN,539,451
1371,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,SC,394,275
1372,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,G1,ST,249,249
1373,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,OBC-NCL,429,396
1374,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,EWS,367,367
1375,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,OPEN,583,450
1376,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,G1,SC,296,279
1377,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,OBC-NCL,383,336
1378,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,OPEN,421,387
1379,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Communication Systems,G1,SC,279,258
1380,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Mechanical Systems Design,G1,OBC-NCL,426,355
1381,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Mechanical Systems Design,G1,OPEN,492,431
1382,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Mechanical Systems Design,G1,SC,311,260
1383,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Smart Manufacturing,G1,OBC-NCL,391,339
1384,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Smart Manufacturing,G1,OPEN,563,398
1385,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Mechanical Engineering with Specialization in Smart Manufacturing,G1,SC,247,247
1386,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,OBC-NCL,438,400
1387,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,G1,EWS,438,403
1388,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,EWS,475,432
1389,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,OPEN,594,485
1390,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,ST,281,281
1391,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,OPEN-PwD,336,336
1392,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,SC,260,241
1393,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,G1,ST,223,223
1394,Round 1,National Institute of Technology Patna,Control System Engineering,G1,OBC-NCL,418,389
1395,Round 1,National Institute of Technology Patna,Control System Engineering,G1,EWS,364,364
1396,Round 1,National Institute of Technology Patna,Control System Engineering,G1,OPEN,543,449
1397,Round 1,National Institute of Technology Patna,Control System Engineering,G1,SC,396,321
1398,Round 1,National Institute of Technology Patna,Control System Engineering,G2,OPEN,409,355
1399,Round 1,National Institute of Technology Patna,Communication Systems,G1,OBC-NCL,387,342
1400,Round 1,National Institute of Technology Patna,Communication Systems,G1,EWS,375,375
1401,Round 1,National Institute of Technology Patna,Communication Systems,G1,OPEN,508,387
1402,Round 1,National Institute of Technology Patna,Communication Systems,G1,SC,279,254
1403,Round 1,National Institute of Technology Patna,Design Engineering,G1,OBC-NCL,384,374
1404,Round 1,National Institute of Technology Patna,Design Engineering,G1,EWS,420,420
1405,Round 1,National Institute of Technology Patna,Design Engineering,G1,OPEN,586,438
1406,Round 1,National Institute of Technology Patna,Design Engineering,G1,SC,283,276
1407,Round 1,National Institute of Technology Patna,Design Engineering,G2,OPEN,606,374
1408,Round 1,National Institute of Technology Patna,Design Engineering,G2,SC,188,188
1409,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,OBC-NCL,458,442
1410,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,EWS,337,337
1411,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,OPEN,493,462
1412,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,SC,322,295
1413,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,ST,312,312
1414,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,OBC-NCL,342,342
1415,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,OPEN,442,361
1416,Round 1,National Institute of Technology Patna,Environmental Engineering,G2,SC,270,270
1417,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,OBC-NCL,406,393
1418,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,EWS,375,342
1419,Round 1,Motilal Nehru National Institute of Technology Allahabad,Information Security,G1,OBC-NCL,569,552
1420,Round 1,Motilal Nehru National Institute of Technology Allahabad,Environmental Engineering,G1,SC,349,335
