S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
4093,Round 2,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,SC,279,275
4094,Round 2,School of Planning & Architecture: Vijayawada,Master of Urban Design,Group 1,OBC-NCL,377,282
4095,Round 2,School of Planning & Architecture: Vijayawada,Master of Urban Design,Group 1,OPEN,442,412
4096,Round 2,"School of Planning and Architecture, Bhopal",M.Arch. (Conservation),Group 1,OPEN,406,406
4097,Round 2,"School of Planning and Architecture, Bhopal",M.Arch. (Conservation),Group 1,SC,140,140
4098,Round 2,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,OBC-NCL,342,315
4099,Round 2,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,EWS,320,320
4100,Round 2,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,OPEN,397,389
4101,Round 2,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,SC,291,291
4102,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Smart Manufacturing,Group 1,SC,188,188
4103,Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OBC-NCL,527,527
4104,Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,EWS,542,523
4105,Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,602,588
4106,Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,SC,395,395
4107,Round 2,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,ST,263,263
4108,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OBC-NCL,393,385
4109,Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,SC,325,325
4110,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,EWS,426,426
4111,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,473,454
4112,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,SC,294,287
4113,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,ST,192,192
4114,Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OBC-NCL,413,413
4115,Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OPEN,489,483
4116,Round 2,"Indian Institute of Information Technology, Bhagalpur, Bihar",Electric Vehicle Technology,Group 1,OPEN,354,354
4117,Round 2,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,OBC-NCL,340,320
4118,Round 2,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,EWS,330,330
4119,Round 2,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,OPEN,370,355
4120,Round 2,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,SC,266,266
4121,Round 2,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),Group 1,OBC-NCL,320,320
4122,Round 2,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),Group 1,OPEN,355,355
4123,Round 2,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),Group 1,SC,266,256
4124,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,OBC-NCL,324,324
4125,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,OPEN,395,365
4126,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Laser and Electro Optics,Group 1,SC,252,252
4127,Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OBC-NCL,370,365
4128,Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,EWS,380,380
4129,Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OPEN,449,437
4130,Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,SC,295,280
4131,Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OBC-NCL,525,499
4132,Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,EWS,519,519
4133,Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OPEN,553,543
4134,Round 2,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,SC,390,385
4135,Round 2,"Punjab Engineering College, Chandigarh",Quantum Materials & Technology,Group 1,SC,236,231
4136,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OBC-NCL,447,447
4137,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,EWS,467,467
4138,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OPEN,523,511
4139,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Thermal and Energy Engineering,Group 1,SC,261,261
4140,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OBC-NCL,436,423
4141,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,EWS,443,431
4142,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OPEN,514,485
4143,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,SC,333,326
4144,Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,ST,251,246
4145,Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OBC-NCL,424,410
4146,Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,EWS,405,380
4147,Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OPEN,479,449
4148,Round 2,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,SC,325,325
4149,Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OBC-NCL,498,474
4150,Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,EWS,489,468
4151,Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OPEN,551,537
4152,Round 2,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,SC,344,342
4153,Round 2,"National Institute of Technology, Jamshedpur",Defence Technology- Combat Vehicle Engineering,Group 1,SC,246,246
4154,Round 2,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,OBC-NCL,332,323
4155,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,ST,259,259
4156,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OBC-NCL,425,411
4157,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,EWS,433,429
4158,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,OPEN,483,469
4159,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Data Science,Group 1,SC,328,328
4160,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OBC-NCL,373,360
4161,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,EWS,378,353
4162,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,OPEN,445,430
4163,Round 2,"Indian Institute of Information Technology, Bhopal",M.Tech in Cyber Physical System,Group 1,SC,287,287
4164,Round 2,National Institute of Technology Puducherry,Structural Engineering - Resilience and Sustainability,Group 1,OBC-NCL,355,331
4165,Round 2,National Institute of Technology Puducherry,Structural Engineering - Resilience and Sustainability,Group 1,OPEN,396,355
4166,Round 2,National Institute of Technology Puducherry,Digital Manufacturing and Smart Factories,Group 1,SC,241,241
4167,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,OBC-NCL,439,414
4168,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,OBC-NCL,410,410
4169,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OBC-NCL,407,407
4170,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,EWS,397,397
4171,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,OPEN,482,482
4172,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OPEN,469,459
4173,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,SC,375,375
4174,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 2,SC,340,320
4175,Round 2,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 1,ST,266,266
4176,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 1,OBC-NCL,457,457
4177,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 3,OBC-NCL,408,392
4178,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 2,EWS,351,351
4179,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 3,EWS,343,339
4180,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 1,OPEN,473,473
4181,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 2,OPEN,457,457
4182,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 3,OPEN,449,416
4183,Round 2,"National Institute of Technology, Rourkela",Thermal Science and Energy Engineering,Group 3,SC,302,302
4184,Round 2,"National Institute of Technology, Rourkela",Industrial Refrigeration and Cryogenic Engineering,Group 2,OBC-NCL,343,343
4185,Round 2,"National Institute of Technology, Rourkela",Industrial Refrigeration and Cryogenic Engineering,Group 1,OPEN,380,380
4186,Round 2,"National Institute of Technology, Rourkela",Industrial Refrigeration and Cryogenic Engineering,Group 3,SC,245,245
4187,Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,399,393
4188,Round 2,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,494,474
4189,Round 2,"National Institute of Technical Teachers Training & Research, Kolkata",M.Tech in Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,385,358
4190,Round 2,"National Institute of Technical Teachers Training & Research, Kolkata",M.Tech in Artificial Intelligence and Machine Learning,Group 1,OPEN,473,465
4191,Round 2,"National Institute of Technical Teachers Training & Research, Kolkata",M.Tech in Artificial Intelligence and Machine Learning,Group 1,SC,310,310
4192,Round 2,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,SC,280,280
4193,Round 2,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,OBC-NCL,362,355
4194,Round 2,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,Group 1,OPEN,414,395
4195,Round 2,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,SC,276,276
4196,Round 2,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,OBC-NCL,346,345
4197,Round 2,National Institute of Technology Sikkim,M.Tech in Communication and Signal Processing,Group 1,OPEN,390,364
4198,Round 2,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power and Energy Systems),Group 1,SC,262,262
4199,Round 2,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power Electronics and Drives),Group 1,SC,253,253
4200,Round 2,National Institute of Technology Delhi,Industrial Chemistry,Group 1,OPEN,372,361
4201,Round 2,National Institute of Technology Delhi,Civil Engineering,Group 1,OBC-NCL,366,366
4202,Round 2,National Institute of Technology Delhi,Civil Engineering,Group 1,OPEN,402,397
4203,Round 2,National Institute of Technology Delhi,Civil Engineering,Group 1,SC,381,381
4204,Round 2,National Institute of Technology Delhi,Civil Engineering,Group 1,ST,335,335
4205,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OBC-NCL,461,452
4206,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,EWS,438,416
4207,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,OPEN,552,481
4208,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Aerodynamics and Flight Mechanics,Group 1,SC,302,296
4209,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OBC-NCL,443,412
4210,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,EWS,411,389
4211,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Structures and Design,Group 1,OPEN,493,466
4212,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,OPEN,497,462
4213,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,SC,297,297
4214,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,OBC-NCL,458,412
4215,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Thermal and Propulsion,Group 1,EWS,415,396
4216,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,Group 1,OBC-NCL,408,385
4217,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,Group 1,EWS,385,385
4218,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,Group 1,OPEN,454,429
4219,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Control Systems,Group 1,ST,244,244
4220,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OBC-NCL,400,380
4221,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,EWS,385,385
4222,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,OPEN,439,434
4223,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Digital Signal Processing,Group 1,SC,292,290
4224,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,OBC-NCL,375,350
4225,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,EWS,330,330
4226,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",RF and Microwave Engineering,Group 1,OPEN,426,424
4227,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OBC-NCL,469,444
4228,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,EWS,481,481
4229,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,OPEN,513,489
4230,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",VLSI and Microsystems,Group 1,SC,330,330
4231,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Materials Science and Technology,Group 1,OBC-NCL,350,342
4232,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Materials Science and Technology,Group 1,OPEN,404,361
4233,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Materials Science and Technology,Group 1,SC,249,245
4234,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Master of Science in Astronomy and Astrophysics,Group 1,OPEN,370,350
4235,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,OBC-NCL,355,342
4236,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,OPEN,458,429
4237,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Earth System Science,Group 1,SC,322,322
4238,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Machine Learning and Computing,Group 1,OBC-NCL,570,547
4239,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Machine Learning and Computing,Group 1,OPEN,613,603
4240,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Machine Learning and Computing,Group 1,SC,381,381
4241,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Machine Learning and Computing,Group 1,ST,238,238
4242,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,OBC-NCL,365,330
4243,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,OPEN,450,420
4244,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Optical Engineering,Group 1,SC,280,280
4245,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,EWS,400,400
4246,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,OPEN,514,514
4247,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Quantum Technology,Group 1,ST,192,192
4248,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Urban and Regional Planning),Group 1,OBC-NCL,353,335
4249,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Urban and Regional Planning),Group 1,OPEN,578,531
4250,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Urban and Regional Planning),Group 1,SC,256,256
4251,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Environmental Planning and Management),Group 1,OBC-NCL,329,329
4252,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Environmental Planning and Management),Group 1,OPEN,394,381
4253,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Environmental Planning and Management),Group 1,SC,253,253
4254,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Transport Planning),Group 1,OBC-NCL,322,322
4255,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Transport Planning),Group 1,OPEN,436,394
4256,Round 2,School of Planning & Architecture: Vijayawada,Master of Planning (Transport Planning),Group 1,SC,255,248
4257,Round 2,School of Planning & Architecture: Vijayawada,Master of Architecture (Sustainable Architecture),Group 1,OBC-NCL,372,329
4258,Round 2,School of Planning & Architecture: Vijayawada,Master of Architecture (Sustainable Architecture),Group 1,OPEN,448,433
4259,Round 2,School of Planning & Architecture: Vijayawada,Master of Architecture (Landscape Architecture),Group 1,OPEN,422,389
4260,Round 2,School of Planning & Architecture: Vijayawada,Master of Architecture (Architectural Conservation),Group 1,OPEN,383,383
4261,Round 2,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,Group 1,OBC-NCL,460,460
4262,Round 2,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,Group 1,OPEN,501,477
4263,Round 2,School of Planning & Architecture: Vijayawada,Master of Building Engineering and Management,Group 1,SC,275,262
4264,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,OBC-NCL,457,457
4265,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OBC-NCL,445,412
4266,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,EWS,416,416
4267,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,EWS,408,408
4268,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,OPEN,518,518
4269,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,OPEN,490,449
4270,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 2,SC,371,371
4271,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,SC,351,343
4272,Round 2,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,Group 3,ST,245,245
4273,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 1,OBC-NCL,396,396
4274,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,OBC-NCL,388,388
4275,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,OBC-NCL,364,347
4276,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,EWS,383,383
4277,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,EWS,326,326
4278,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 1,OPEN,402,402
4279,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,OPEN,400,400
4280,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,OPEN,400,367
4281,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 2,SC,307,307
4282,Round 2,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,SC,294,285
4283,Round 2,"National Institute of Technology, Kurukshetra",Materials Science and Nanotechnology,Group 1,OBC-NCL,371,345
4284,Round 2,"National Institute of Technology, Kurukshetra",Materials Science and Nanotechnology,Group 1,EWS,331,331
4285,Round 2,"National Institute of Technology, Kurukshetra",Materials Science and Nanotechnology,Group 1,OPEN,415,390
4286,Round 2,"National Institute of Technology, Kurukshetra",Materials Science and Nanotechnology,Group 1,SC,310,284
4287,Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OBC-NCL,499,486
4288,Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,EWS,503,468
4289,Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,OPEN,543,503
4290,Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,SC,398,398
4291,Round 2,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,ST,314,314
4292,Round 2,"National Institute of Technical Teachers Training & Research, Kolkata",Intelligent Control Systems,Group 1,SC,251,249
4293,Round 2,National Institute of Technology Agartala,Communication Systems & Signal Processing,Group 1,SC,266,266
4294,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,OBC-NCL,370,350
4295,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,EWS,354,354
4296,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,OPEN,395,385
4297,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,Group 1,SC,289,284
4298,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,427,422
4299,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,EWS,482,472
4300,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,OPEN,514,509
4301,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Artificial Intelligence and Machine Learning,Group 1,SC,335,310
4302,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,SC,338,330
4303,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OBC-NCL,441,427
4304,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,EWS,450,448
4305,Round 2,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,Group 1,OPEN,514,482
4306,Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,OBC-NCL,382,357
4307,Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,EWS,364,357
4308,Round 2,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,OPEN,445,427
4309,Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,OBC-NCL,422,422
4310,Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,EWS,415,415
4311,Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,OPEN,476,474
4312,Round 2,National Institute of Technology Agartala,Cyber Security,Group 1,SC,342,342
4313,Round 2,National Institute of Technology Patna,Cyber Security,Group 1,OBC-NCL,458,440
4314,Round 2,National Institute of Technology Patna,Cyber Security,Group 1,EWS,472,470
4315,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OPEN,496,469
4316,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,SC,306,299
4317,Round 2,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,OBC-NCL,346,331
4318,Round 2,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,EWS,353,353
4319,Round 2,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,OPEN,431,400
4320,Round 2,"Sardar Patel University of Police, Security and Criminal Justice Jodhpur",Cyber Security,Group 1,SC,283,283
4321,Round 2,National Institute of Technology Patna,Cyber Security,Group 1,OPEN,519,478
4322,Round 2,National Institute of Technology Patna,Cyber Security,Group 1,SC,354,354
4323,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,OBC-NCL,447,433
4324,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Cyber Security,Group 1,EWS,446,446
4325,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OBC-NCL,441,436
4326,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,EWS,480,448
4327,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,OPEN,519,510
4328,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,SC,371,328
4329,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Computer Science and Engineering with Specialization in Data Science and Artificial Intelligence,Group 1,ST,248,248
4330,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OBC-NCL,365,330
4331,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,EWS,335,335
4332,Round 2,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in Microelectronics and VLSI Systems,Group 1,OPEN,405,390
