S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
4801,Round 2,"National Institute of Technology Karnataka, Surathkal",Industrial Biotechnology,Group 1,SC,330,213
4802,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OBC,629,615
4803,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,EWS,655,651
4804,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OPEN,695,669
4805,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OPEN-PwD,246,246
4806,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,SC,491,463
4807,Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,ST,326,308
4808,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OBC,697,682
4809,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OPEN,731,724
4810,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,SC,423,423
4811,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,ST,283,283
4812,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OBC,667,667
4813,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,EWS,667,667
4814,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OPEN,720,720
4815,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OBC,659,659
4816,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,EWS,662,662
4817,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OPEN,732,717
4818,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,SC,403,382
4819,Round 2,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,OBC,533,448
4820,Round 2,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,EWS,484,374
4821,Round 2,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,OPEN,591,534
4822,Round 2,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,Group 1,SC,292,241
4823,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OBC,484,407
4824,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,EWS,400,335
4825,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OPEN,580,485
4826,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,SC,341,295
4827,Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,ST,290,257
4828,Round 2,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OBC,617,590
4829,Round 2,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,EWS,590,587
4830,Round 2,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OPEN,678,649
4831,Round 2,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,SC,400,372
4832,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OBC,648,636
4833,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,EWS,642,642
4834,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OPEN,693,674
4835,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,SC,388,359
4836,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,ST,488,488
4837,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,OBC,541,513
4838,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,EWS,547,483
4839,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,OPEN,612,551
4840,Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 2,SC,347,320
4841,Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OBC,538,483
4842,Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OBC-PwD,231,231
4843,Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,EWS,533,474
4844,Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OPEN,618,547
4845,Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,SC,348,324
4846,Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,ST,279,279
4847,Round 2,"National Institute of Technology Karnataka, Surathkal",Process Metallurgy,Group 1,OBC,488,411
4848,Round 2,"National Institute of Technology Karnataka, Surathkal",Process Metallurgy,Group 1,EWS,346,330
4849,Round 2,"National Institute of Technology Karnataka, Surathkal",Process Metallurgy,Group 1,OPEN,556,491
4850,Round 2,"National Institute of Technology Karnataka, Surathkal",Process Metallurgy,Group 1,SC,231,231
4851,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,OBC,596,574
4852,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,EWS,600,592
4853,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,OPEN,687,600
4854,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,SC,451,396
4855,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,ST,297,255
4856,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OBC,653,604
4857,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,EWS,664,642
4858,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN,702,671
4859,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN-PwD,240,240
4860,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,SC,475,440
4861,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,ST,295,285
4862,Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OBC,623,598
4863,Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,EWS,618,612
4864,Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,EWS-PwD,247,247
4865,Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OPEN,754,634
4866,Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,SC,463,425
4867,Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,ST,361,357
4868,Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OBC,570,544
4869,Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,EWS,555,527
4870,Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OPEN,619,570
4871,Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,SC,534,382
4872,Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,ST,378,350
4873,Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OBC,651,625
4874,Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,EWS,683,655
4875,Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OPEN,720,697
4876,Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,SC,415,411
4877,Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,ST,314,314
4878,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OBC,702,676
4879,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,EWS,704,698
4880,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,EWS-PwD,196,196
4881,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OPEN,747,717
4882,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OPEN-PwD,398,398
4883,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,SC,524,464
4884,Round 2,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,ST,377,355
4885,Round 2,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,OBC,492,486
4886,Round 2,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,EWS,477,449
4887,Round 2,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,OPEN,605,515
4888,Round 2,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,SC,364,339
4889,Round 2,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,ST,299,299
4890,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OBC,642,631
4891,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,EWS,664,655
4892,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OPEN,719,684
4893,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,SC,508,492
4894,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,ST,296,293
4895,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OBC,661,642
4896,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,EWS,704,673
4897,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,757,726
4898,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN-PwD,281,281
4899,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,SC,535,515
4900,Round 2,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,ST,369,326
4901,Round 2,National Institute of Technology Meghalaya,Fluids & Thermal Engineering,Group 1,OPEN,369,350
4902,Round 2,National Institute of Technology Meghalaya,Power & Energy Systems,Group 1,OBC,350,328
4903,Round 2,National Institute of Technology Meghalaya,Power & Energy Systems,Group 1,OPEN,400,358
4904,Round 2,National Institute of Technology Meghalaya,Power & Energy Systems,Group 1,SC,220,220
4905,Round 2,National Institute of Technology Meghalaya,Power & Energy Systems,Group 1,ST,279,279
4906,Round 2,National Institute of Technology Meghalaya,Structural Engineering,Group 1,OBC,407,385
4907,Round 2,National Institute of Technology Meghalaya,Structural Engineering,Group 1,OPEN,446,410
4908,Round 2,National Institute of Technology Meghalaya,Structural Engineering,Group 1,SC,287,276
4909,Round 2,National Institute of Technology Meghalaya,Structural Engineering,Group 1,ST,321,320
4910,Round 2,National Institute of Technology Meghalaya,VLSI & Embedded Systems,Group 1,OBC,369,332
4911,Round 2,National Institute of Technology Meghalaya,VLSI & Embedded Systems,Group 1,OPEN,459,412
4912,Round 2,National Institute of Technology Meghalaya,VLSI & Embedded Systems,Group 1,SC,264,245
4913,Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OBC,370,333
4914,Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OPEN,527,437
4915,Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,SC,308,282
4916,Round 2,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,ST,270,246
4917,Round 2,National Institute of Technology Nagaland,Communication Engineering,Group 1,OBC,321,321
4918,Round 2,National Institute of Technology Nagaland,Communication Engineering,Group 1,OPEN,360,350
4919,Round 2,National Institute of Technology Nagaland,Power Systems Engineering,Group 1,OBC,339,320
4920,Round 2,National Institute of Technology Nagaland,Power Systems Engineering,Group 1,OPEN,388,350
4921,Round 2,National Institute of Technology Nagaland,Power Systems Engineering,Group 1,SC,237,237
4922,Round 2,National Institute of Technology Nagaland,Power Systems Engineering,Group 1,ST,227,227
4923,Round 2,National Institute of Technology Nagaland,VLSI Systems,Group 1,OBC,321,321
4924,Round 2,National Institute of Technology Nagaland,VLSI Systems,Group 1,OPEN,449,355
4925,Round 2,National Institute of Technology Nagaland,VLSI Systems,Group 1,SC,219,219
4926,Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OBC,327,317
4927,Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OPEN,434,408
4928,Round 2,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,SC,277,273
4929,Round 2,National Institute of Technology Patna,Master of Architecture,Group 1,OBC,387,333
4930,Round 2,National Institute of Technology Patna,Master of Architecture,Group 1,OPEN,494,457
4931,Round 2,National Institute of Technology Patna,Master of Architecture,Group 1,SC,272,207
4932,Round 2,National Institute of Technology Patna,Master of Architecture,Group 1,ST,154,154
4933,Round 2,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,OBC,438,333
4934,Round 2,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,OPEN,562,451
4935,Round 2,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,OPEN-PwD,278,278
4936,Round 2,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,SC,278,241
4937,Round 2,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,ST,228,228
4938,Round 2,National Institute of Technology Patna,Computer Networks,Group 1,OBC,426,370
4939,Round 2,National Institute of Technology Patna,Computer Networks,Group 1,EWS,393,358
4940,Round 2,National Institute of Technology Patna,Computer Networks,Group 1,OPEN,515,446
4941,Round 2,National Institute of Technology Patna,Computer Networks,Group 1,SC,290,286
4942,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,OBC,418,377
4943,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,EWS,384,366
4944,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,OPEN,517,441
4945,Round 2,National Institute of Technology Patna,Control System Engineering,Group 1,SC,275,252
4946,Round 2,National Institute of Technology Patna,Communication Systems,Group 1,OBC,336,326
4947,Round 2,National Institute of Technology Patna,Communication Systems,Group 1,EWS,355,355
4948,Round 2,National Institute of Technology Patna,Communication Systems,Group 1,OPEN,453,374
4949,Round 2,National Institute of Technology Patna,Communication Systems,Group 1,SC,250,247
4950,Round 2,National Institute of Technology Patna,Design Engineering,Group 1,OBC,419,354
4951,Round 2,National Institute of Technology Patna,Design Engineering,Group 1,EWS,385,385
4952,Round 2,National Institute of Technology Patna,Design Engineering,Group 1,OPEN,651,426
4953,Round 2,National Institute of Technology Patna,Design Engineering,Group 1,SC,214,214
4954,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 1,OBC,417,403
4955,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 1,EWS,411,411
4956,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 1,OPEN,632,449
4957,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 1,SC,343,307
4958,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 2,OBC,397,334
4959,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 2,OPEN,504,423
4960,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 2,SC,245,245
4961,Round 2,National Institute of Technology Patna,Environmental Engineering,Group 2,ST,245,245
4962,Round 2,National Institute of Technology Patna,Geotechnical Engineering,Group 1,OBC,449,418
4963,Round 2,National Institute of Technology Patna,Geotechnical Engineering,Group 1,EWS,392,375
4964,Round 2,National Institute of Technology Patna,Geotechnical Engineering,Group 1,OPEN,657,450
4965,Round 2,National Institute of Technology Patna,Geotechnical Engineering,Group 1,SC,406,353
4966,Round 2,National Institute of Technology Patna,Information Security,Group 1,OBC,408,360
4967,Round 2,National Institute of Technology Patna,Information Security,Group 1,EWS,428,361
4968,Round 2,National Institute of Technology Patna,Information Security,Group 1,OPEN,473,445
4969,Round 2,National Institute of Technology Patna,Information Security,Group 1,SC,348,304
4970,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,OBC,471,414
4971,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,EWS,407,369
4972,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,OPEN,574,486
4973,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,SC,369,273
4974,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,ST,260,260
4975,Round 2,National Institute of Technology Patna,Production Engineering,Group 1,OBC,354,327
4976,Round 2,National Institute of Technology Patna,Production Engineering,Group 1,OPEN,526,358
4977,Round 2,National Institute of Technology Patna,Production Engineering,Group 1,SC,282,282
4978,Round 2,National Institute of Technology Patna,Production Engineering,Group 1,ST,352,352
4979,Round 2,National Institute of Technology Patna,Structural Engineering,Group 1,OBC,486,467
4980,Round 2,National Institute of Technology Patna,Structural Engineering,Group 1,EWS,486,414
4981,Round 2,National Institute of Technology Patna,Structural Engineering,Group 1,OPEN,585,488
4982,Round 2,National Institute of Technology Patna,Structural Engineering,Group 1,SC,425,343
4983,Round 2,National Institute of Technology Patna,Structural Engineering,Group 1,ST,263,263
4984,Round 2,National Institute of Technology Patna,Transportation Engineering,Group 1,OBC,481,436
4985,Round 2,National Institute of Technology Patna,Transportation Engineering,Group 1,EWS,449,414
4986,Round 2,National Institute of Technology Patna,Transportation Engineering,Group 1,OPEN,789,499
4987,Round 2,National Institute of Technology Patna,Transportation Engineering,Group 1,SC,425,375
4988,Round 2,National Institute of Technology Patna,Transportation Engineering,Group 1,ST,294,289
4989,Round 2,National Institute of Technology Patna,Thermal Engineering,Group 1,OBC,427,399
4990,Round 2,National Institute of Technology Patna,Thermal Engineering,Group 1,EWS,361,361
4991,Round 2,National Institute of Technology Patna,Thermal Engineering,Group 1,OPEN,593,445
4992,Round 2,National Institute of Technology Patna,Thermal Engineering,Group 1,SC,273,245
4993,Round 2,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OBC,426,381
4994,Round 2,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,EWS,360,317
4995,Round 2,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OPEN,496,436
4996,Round 2,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,SC,300,231
4997,Round 2,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,ST,245,245
4998,Round 2,National Institute of Technology Patna,Water Resources Engineering,Group 1,OBC,396,376
4999,Round 2,National Institute of Technology Patna,Water Resources Engineering,Group 1,EWS,375,332
5000,Round 2,National Institute of Technology Patna,Water Resources Engineering,Group 1,OPEN,435,396
5001,Round 2,National Institute of Technology Patna,Water Resources Engineering,Group 1,SC,341,276
5002,Round 2,National Institute of Technology Patna,Water Resources Engineering,Group 1,ST,262,262
5003,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,OBC,441,426
5004,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,EWS,450,450
5005,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,OPEN,577,486
5006,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,SC,305,305
5007,Round 2,National Institute of Technology Puducherry,VLSI Design,Group 1,OBC,421,411
5008,Round 2,National Institute of Technology Puducherry,VLSI Design,Group 1,EWS,369,369
5009,Round 2,National Institute of Technology Puducherry,VLSI Design,Group 1,OPEN,494,479
5010,Round 2,National Institute of Technology Puducherry,VLSI Design,Group 1,SC,261,239
5011,Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OBC,362,353
5012,Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OPEN,499,464
5013,Round 2,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,SC,358,343
5014,Round 2,National Institute of Technology Raipur,Chemical Engineering,Group 1,OPEN,369,365
5015,Round 2,National Institute of Technology Raipur,Information Technology,Group 1,OBC,462,375
5016,Round 2,National Institute of Technology Raipur,Information Technology,Group 1,EWS,439,427
5017,Round 2,National Institute of Technology Raipur,Information Technology,Group 1,OPEN,546,492
5018,Round 2,National Institute of Technology Raipur,Information Technology,Group 1,SC,367,323
5019,Round 2,National Institute of Technology Raipur,Information Technology,Group 1,ST,312,312
5020,Round 2,National Institute of Technology Raipur,Industrial Engineering & Management,Group 1,OBC,439,399
5021,Round 2,National Institute of Technology Raipur,Industrial Engineering & Management,Group 1,EWS,384,337
5022,Round 2,National Institute of Technology Raipur,Industrial Engineering & Management,Group 1,OPEN,644,442
5023,Round 2,National Institute of Technology Raipur,Industrial Engineering & Management,Group 1,SC,393,283
5024,Round 2,National Institute of Technology Raipur,Industrial Engineering & Management,Group 1,ST,240,240
5025,Round 2,National Institute of Technology Raipur,Machine Design,Group 1,OBC,426,352
5026,Round 2,National Institute of Technology Raipur,Machine Design,Group 1,OPEN,503,430
5027,Round 2,National Institute of Technology Raipur,Machine Design,Group 1,SC,316,316
5028,Round 2,National Institute of Technology Raipur,Power System & Control,Group 1,OBC,415,384
5029,Round 2,National Institute of Technology Raipur,Power System & Control,Group 1,EWS,381,381
5030,Round 2,National Institute of Technology Raipur,Power System & Control,Group 1,OPEN,594,430
5031,Round 2,National Institute of Technology Raipur,Power System & Control,Group 1,SC,370,271
5032,Round 2,National Institute of Technology Raipur,Structural Engineering,Group 1,OBC,470,456
5033,Round 2,National Institute of Technology Raipur,Structural Engineering,Group 1,EWS,423,423
5034,Round 2,National Institute of Technology Raipur,Structural Engineering,Group 1,OPEN,641,513
5035,Round 2,National Institute of Technology Raipur,Structural Engineering,Group 1,SC,352,339
5036,Round 2,National Institute of Technology Raipur,Structural Engineering,Group 1,ST,292,292
5037,Round 2,National Institute of Technology Raipur,Thermal Engineering,Group 1,OBC,436,343
5038,Round 2,National Institute of Technology Raipur,Thermal Engineering,Group 1,EWS,430,430
5039,Round 2,National Institute of Technology Raipur,Thermal Engineering,Group 1,OPEN,579,449
5040,Round 2,National Institute of Technology Raipur,Thermal Engineering,Group 1,SC,266,266
5041,Round 2,National Institute of Technology Raipur,Thermal Engineering,Group 1,ST,289,289
5042,Round 2,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OBC,426,409
5043,Round 2,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,EWS,445,340
5044,Round 2,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OPEN,508,474
5045,Round 2,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,SC,302,271
5046,Round 2,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,OBC,389,368
5047,Round 2,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,EWS,343,343
5048,Round 2,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,OPEN,428,396
5049,Round 2,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,SC,354,350
5050,Round 2,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,ST,239,239
5051,Round 2,National Institute of Technology Sikkim,Electronics and Communication Engineering,Group 1,OBC,326,320
5052,Round 2,National Institute of Technology Sikkim,Electronics and Communication Engineering,Group 1,OPEN,425,350
5053,Round 2,National Institute of Technology Sikkim,Electronics and Communication Engineering,Group 1,ST,235,235
5054,Round 2,National Institute of Technology Sikkim,Electrical Engineering (Specialization in Control Power and Electric Drives),Group 1,OBC,316,316
5055,Round 2,National Institute of Technology Sikkim,Electrical Engineering (Specialization in Control Power and Electric Drives),Group 1,OPEN,411,358
5056,Round 2,National Institute of Technology Sikkim,Electrical Engineering (Specialization in Control Power and Electric Drives),Group 1,SC,230,226
5057,Round 2,National Institute of Technology Sikkim,Computer Science & Engineering,Group 1,OBC,348,326
5058,Round 2,National Institute of Technology Sikkim,Computer Science & Engineering,Group 1,OPEN,535,427
5059,Round 2,National Institute of Technology Sikkim,Computer Science & Engineering,Group 1,SC,316,277
5060,Round 2,National Institute of Technology Arunachal Pradesh,Fluids & Thermal Engineering,Group 1,OBC,317,317
5061,Round 2,National Institute of Technology Arunachal Pradesh,Fluids & Thermal Engineering,Group 1,OPEN,396,365
5062,Round 2,National Institute of Technology Arunachal Pradesh,Renewable Energy and Energy Management,Group 1,OPEN,370,350
5063,Round 2,National Institute of Technology Arunachal Pradesh,Renewable Energy and Energy Management,Group 1,SC,248,248
5064,Round 2,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,OBC,321,321
5065,Round 2,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,OPEN,423,365
5066,Round 2,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,SC,231,231
5067,Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OBC,406,321
5068,Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OPEN,442,412
5069,Round 2,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,SC,263,258
5070,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OBC,361,328
5071,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,OPEN,455,412
5072,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,SC,231,231
5073,Round 2,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,ST,259,259
5074,Round 2,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,OBC,396,339
5075,Round 2,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,OPEN,522,396
5076,Round 2,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,SC,252,244
5077,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,OBC,462,402
5078,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,EWS,429,417
5079,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,OPEN,579,466
5080,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,SC,307,250
5081,Round 2,"National Institute of Technology, Jamshedpur",Embedded Systems Engineering,Group 1,ST,340,340
5082,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,OBC,407,396
5083,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,EWS,339,335
5084,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,OPEN,488,421
5085,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,SC,393,307
5086,Round 2,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,ST,249,249
5087,Round 2,"National Institute of Technology, Jamshedpur",Industrial Metallurgy,Group 1,OPEN,370,358
5088,Round 2,"National Institute of Technology, Jamshedpur",Manufacturing Systems Engineering,Group 1,OBC,368,359
5089,Round 2,"National Institute of Technology, Jamshedpur",Manufacturing Systems Engineering,Group 1,OPEN,591,385
5090,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,OBC,486,422
5091,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,EWS,449,449
5092,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,OPEN,547,490
5093,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,SC,282,252
5094,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,OBC,409,388
