S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
825,Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,G1,EWS,482,456
826,Round 1,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,G1,SC,443,361
827,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,EWS,468,437
828,Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,OBC-NCL,517,482
829,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,G1,SC,543,538
830,Round 1,National Institute of Technology Uttarakhand,Computational Mechanics and Manufacturing,G1,OBC-NCL,319,319
831,Round 1,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,G1,EWS,350,350
832,Round 1,National Institute of Technology Uttarakhand,Structural Engineering,G1,OBC-NCL,344,330
833,Round 1,"National Institute of Technology, Warangal",Control & Automation,G1,OPEN-PwD,291,291
834,Round 1,"National Institute of Technology, Warangal",Geoinformatics,G1,OPEN,587,484
835,Round 1,"National Institute of Technology, Warangal",Power Systems Engineering,G1,OPEN,512,468
836,Round 1,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,G1,EWS,359,345
837,Round 1,"National Institute of Technology, Warangal",Transportation Engineering,G1,OPEN,574,465
838,Round 1,"National Institute of Technology, Warangal",Transportation Engineering,G1,OPEN-PwD,273,273
839,Round 1,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,OBC-NCL,412,393
840,Round 1,"National Institute of Technology, Warangal",Water Resources Engineering,G1,OBC-NCL,389,370
841,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,G1,SC,315,301
842,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,G1,SC,247,247
843,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,G1,ST,276,276
844,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,G1,SC,450,424
845,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,G1,EWS,541,522
846,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Biomedical Engineering,G1,OPEN,539,474
847,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,G1,OBC-NCL,397,378
848,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,G1,EWS,359,340
849,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,OBC-NCL,474,429
850,Round 1,"National Institute of Technology, Rourkela",Software Engineering,G1,OBC-NCL,648,638
851,Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,G1,OPEN,694,597
852,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,G1,OBC-NCL,419,412
853,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,G1,OPEN,523,523
854,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,G3,EWS,438,432
855,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,G1,OBC-NCL,325,317
856,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,G1,OBC-NCL,381,338
857,Round 1,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,G1,EWS,354,326
858,Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,G1,ST,298,277
859,Round 1,"National Institute of Technology, Silchar",Computer Science & Engineering,G1,OBC-NCL,593,555
860,Round 1,"National Institute of Technology, Srinagar",Microelectronics,G1,OPEN,467,393
861,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,G1,OPEN,539,382
862,Round 1,"National Institute of Technology, Srinagar",Geo-technical Engineering,G1,ST,253,253
863,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,G1,SC,330,315
864,Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,EWS,731,724
865,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G1,OPEN,595,502
866,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G2,ST,181,181
867,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G2,OPEN,504,492
868,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G3,ST,245,245
869,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,G1,EWS,378,378
870,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,G2,OBC-NCL,389,389
871,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,G3,EWS,456,456
872,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G1,SC,294,241
873,Round 1,"National Institute of Technology, Tiruchirappalli",Power Electronics,G1,OBC-NCL,594,567
874,Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,SC,400,385
875,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,G1,EWS,678,678
876,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,ST,523,523
877,Round 1,"National Institute of Technology, Tiruchirappalli",Welding Engineering,G1,EWS,387,328
878,Round 1,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,G1,EWS,770,760
879,Round 1,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,G1,ST,320,320
880,Round 1,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,G1,ST,271,271
881,Round 1,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),G1,EWS,565,530
882,Round 1,"National Institute of Technology, Warangal",Materials and Manufacturing,G1,OPEN,399,366
883,Round 1,"National Institute of Technology, Warangal",Automobile Engineering,G1,EWS,411,392
884,Round 1,"National Institute of Technology, Warangal",Control & Automation,G2,SC,237,237
885,Round 1,"National Institute of Technology, Warangal",Engineering Structures,G1,OBC-NCL,495,472
886,Round 1,"National Institute of Technology, Warangal",Power Electronics & Drives,G1,EWS,523,519
887,Round 1,"National Institute of Technology, Warangal",Transportation Engineering,G1,ST,343,318
888,Round 1,"National Institute of Technology, Warangal",Thermal Engineering,G1,EWS,463,452
889,Round 1,"National Institute of Technology, Warangal",Geo-technical Engineering,G1,OPEN,533,416
890,Round 1,"National Institute of Technology, Warangal",VLSI Systems Design,G1,SC,526,495
891,Round 1,"National Institute of Technology, Warangal",Water Resources Engineering,G1,OPEN,499,397
892,Round 1,"National Institute of Technology, Warangal",Water Resources Engineering,G1,ST,317,304
893,Round 1,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,SC,314,294
894,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Control and Automation,G1,OBC-NCL,393,380
895,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,G1,EWS,413,397
896,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,G1,SC,313,288
897,Round 1,National Institute of Technology Durgapur,Thermal Engineering,G1,OBC-NCL,355,314
898,Round 1,National Institute of Technology Hamirpur,Energy Technology,G1,OBC-NCL,344,331
899,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,SC,389,325
900,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,G2,EWS,632,632
901,Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,G1,EWS,421,421
902,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G2,OBC-NCL,545,518
903,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,G1,OBC-NCL,397,374
904,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,OPEN,760,735
905,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,EWS,757,743
906,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,G1,OPEN-PwD,314,314
907,Round 1,National Institute of Technology Meghalaya,Environmental Engineering,G2,ST,268,268
908,Round 1,National Institute of Technology Nagaland,VLSI Systems,G1,SC,284,276
909,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,G1,ST,271,271
910,Round 1,National Institute of Technology Patna,Cyber Security,G1,EWS,536,519
911,Round 1,National Institute of Technology Patna,Transportation Engineering,G1,ST,256,256
912,Round 1,National Institute of Technology Patna,Thermal & Fluids Engineering,G1,OPEN,542,380
913,Round 1,National Institute of Technology Puducherry,Structural Engineering - Resilience and Sustainability,G1,OPEN,430,377
914,Round 1,National Institute of Technology Puducherry,Power Electronics,G1,OBC-NCL,378,366
915,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,G1,EWS,514,514
916,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,G1,SC,499,499
917,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,G1,OPEN,452,378
918,Round 1,National Institute of Technology Raipur,M.Tech in Planning (with specialization in Urban Planning),G1,OPEN,626,463
919,Round 1,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,G2,OBC-NCL,434,409
920,Round 1,National Institute of Technology Raipur,Information Technology,G1,OBC-NCL,552,514
921,Round 1,National Institute of Technology Raipur,Machine Design,G1,OBC-NCL,335,335
922,Round 1,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,G1,OBC-NCL,420,398
923,Round 1,National Institute of Technology Arunachal Pradesh,Innovation and Entrepreneurship,G1,OPEN,406,364
924,Round 1,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,G1,OPEN,538,510
925,Round 1,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,G1,ST,295,291
926,Round 1,"National Institute of Technology, Jamshedpur",Data Science and Engineering,G1,ST,307,307
927,Round 1,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,G1,EWS,409,409
928,Round 1,"National Institute of Technology, Jamshedpur",Machine Design,G1,OBC-NCL,322,322
929,Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,G1,ST,263,254
930,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,OBC-NCL,595,552
931,Round 1,"National Institute of Technology, Kurukshetra",Control System,G1,EWS,381,381
932,Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,G1,OBC-NCL,430,408
933,Round 1,"National Institute of Technology, Kurukshetra",Power System,G1,EWS,354,354
934,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering,G1,OBC-NCL,622,595
935,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,ST,281,281
936,Round 1,National Institute of Technology Mizoram,Thermal Engineering,G1,OPEN,380,380
937,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,G1,EWS,483,483
938,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,G2,OPEN,557,534
939,Round 1,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,G3,OBC-NCL,515,477
940,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,G2,OBC-NCL,425,425
941,Round 1,"National Institute of Technology, Rourkela",Construction Technology and Management,G1,SC,385,382
942,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,G1,SC,428,401
943,Round 1,National Institute of Technology Hamirpur,Chemical Engineering,G1,SC,215,187
944,Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,G1,OPEN,553,468
945,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),G1,EWS,367,362
946,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),G1,OPEN,411,370
947,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,G1,OBC-NCL,538,509
948,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,G1,EWS,541,529
949,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,G1,OPEN,480,397
950,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,G1,ST,313,298
951,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,EWS,382,363
952,Round 1,"National Institute of Technology Karnataka, Surathkal",MTech in Materials Process Technology,G1,OPEN,407,358
953,Round 1,"National Institute of Technology Karnataka, Surathkal",Materials Engineering,G1,ST,238,232
954,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G2,OBC-NCL,441,414
955,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G1,EWS,664,664
956,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,G1,ST,472,348
957,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,OPEN,756,698
958,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G2,EWS,663,663
959,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),G1,OBC-NCL,708,694
960,Round 1,National Institute of Technology Nagaland,Communication Engineering,G1,SC,272,256
961,Round 1,National Institute of Technology Patna,Design Engineering,G1,SC,266,241
962,Round 1,National Institute of Technology Patna,Environmental Engineering,G1,OBC-NCL,370,337
963,Round 1,National Institute of Technology Patna,Geotechnical Engineering,G1,OPEN,397,359
964,Round 1,National Institute of Technology Patna,Structural Engineering,G1,EWS,363,351
965,Round 1,National Institute of Technology Patna,Thermal & Fluids Engineering,G1,OBC-NCL,339,321
966,Round 1,National Institute of Technology Puducherry,Computer Science & Engineering,G1,ST,330,330
967,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,G1,OBC-NCL,366,358
968,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,G2,ST,346,346
969,Round 1,National Institute of Technology Raipur,M.Tech in Planning (with specialization in Urban Planning),G1,OBC-NCL,423,372
970,Round 1,National Institute of Technology Raipur,Information Technology,G1,OPEN,598,565
971,Round 1,National Institute of Technology Raipur,Machine Design,G1,OPEN,352,352
972,Round 1,National Institute of Technology Raipur,Structural Engineering,G1,ST,298,298
973,Round 1,National Institute of Technology Sikkim,M.Tech in VLSI and Embedded Systems,G1,OPEN,475,448
974,Round 1,"National Institute of Technology, Jamshedpur",Data Science and Engineering,G1,SC,424,414
975,Round 1,"National Institute of Technology, Jamshedpur",Defence Technology- Combat Vehicle Engineering,G1,SC,249,245
976,Round 1,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,G1,EWS,606,592
977,Round 1,"National Institute of Technology, Jamshedpur",Smart Manufacturing,G1,SC,231,207
978,Round 1,"National Institute of Technology, Kurukshetra",Production & Industrial Systems Engineering,G1,SC,383,383
979,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),G1,OPEN,689,608
980,Round 1,"National Institute of Technology, Kurukshetra",Transportation Engineering,G1,ST,282,273
981,Round 1,"National Institute of Technology, Kurukshetra",Water Resources Engineering,G1,SC,211,211
982,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,SC,384,354
983,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,G2,OBC-NCL,471,471
984,Round 1,"National Institute of Technology, Rourkela",Mechanical Systems Design and Control,G2,EWS,549,549
985,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,G1,ST,244,239
986,Round 1,"National Institute of Technology, Rourkela",Master of Urban & Regional Planning,G1,SC,418,322
987,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G1,EWS,450,450
988,Round 1,"National Institute of Technology, Manipur",Computer Science & Engineering,G1,OPEN,543,485
989,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,G1,SC,362,362
990,Round 1,"National Institute of Technology, Rourkela",Industrial Refrigeration and Cryogenic Engineering,G2,OBC-NCL,397,397
991,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,G1,OPEN-PwD,252,252
992,Round 1,"National Institute of Technology, Rourkela",Chemical Engineering,G4,OPEN,432,418
993,Round 1,"National Institute of Technology, Rourkela",Construction Technology and Management,G1,ST,321,317
994,Round 1,"National Institute of Technology, Rourkela",Communication & Networks,G1,ST,335,303
995,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,G1,OBC-NCL,440,440
996,Round 1,"National Institute of Technology, Rourkela",Structural Engineering,G1,OPEN,520,483
997,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,G1,OPEN,686,651
998,Round 1,"National Institute of Technology, Rourkela",Computer Science,G1,OPEN-PwD,288,288
999,Round 1,"National Institute of Technology, Silchar",Instrumentation Engineering,G1,SC,268,267
1000,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,OBC-NCL,491,471
1001,Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,G1,SC,432,406
1002,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,G1,OBC-NCL,382,317
1003,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,G1,OPEN-PwD,269,269
1004,Round 1,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,G1,SC,249,243
1005,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,G1,OBC-NCL,452,423
1006,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,SC,420,397
1007,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G1,SC,306,293
1008,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,G1,OBC-NCL,377,335
1009,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,G1,OPEN,563,508
1010,Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,G1,ST,397,347
1011,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,G2,SC,582,549
1012,Round 1,National Institute of Technology Uttarakhand,Power System & Renewable Energy,G1,EWS,319,319
1013,Round 1,National Institute of Technology Uttarakhand,Artificial Intelligence and Machine Learning,G1,OBC-NCL,526,502
1014,Round 1,National Institute of Technology Uttarakhand,Transportation Engineering,G1,SC,264,264
1015,Round 1,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,OBC-NCL,518,502
1016,Round 1,"National Institute of Technology, Warangal",Advanced Communication Systems,G1,EWS,514,491
1017,Round 1,"National Institute of Technology, Warangal",Computer Science & Information Security,G1,SC,572,549
1018,Round 1,"National Institute of Technology, Warangal",Engineering Structures,G1,ST,352,340
1019,Round 1,"National Institute of Technology, Warangal",Environmental Engineering,G1,ST,318,298
1020,Round 1,"National Institute of Technology, Warangal",Power Systems Engineering,G1,EWS,448,409
1021,Round 1,"National Institute of Technology, Warangal",VLSI Systems Design,G1,ST,416,401
1022,Round 1,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,G1,ST,245,245
1023,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Environmental Engineering,G1,EWS,317,317
1024,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,G1,OPEN,541,436
1025,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,G1,SC,248,231
1026,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,G1,SC,310,299
1027,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Turbo Machines,G1,SC,265,265
1028,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Biomedical Engineering,G1,ST,278,278
1029,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,G1,ST,332,303
1030,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,G1,SC,318,306
1031,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,G1,OBC-NCL,385,370
1032,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G2,OPEN,485,468
1033,Round 1,National Institute of Technology Andhra Pradesh,Advanced Communication Systems and Signal Processing,G1,SC,360,360
1034,Round 1,"National Institute of Technology, Rourkela",Water Resources Engineering,G1,ST,309,288
1035,Round 1,"National Institute of Technology, Silchar",Artificial Intelligence,G1,SC,440,407
1036,Round 1,"National Institute of Technology, Silchar",Control & Industrial Automation,G1,ST,256,253
1037,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,G1,OBC-NCL,327,311
1038,Round 1,"National Institute of Technology, Silchar",CAD-CAM & Automation,G1,OPEN,380,354
1039,Round 1,"National Institute of Technology, Silchar",Geotechnical Engineering,G1,SC,273,262
1040,Round 1,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,G1,SC,476,370
1041,Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,G1,OBC-NCL,548,516
1042,Round 1,"National Institute of Technology, Srinagar",Communication & Signal Processing,G1,OBC-NCL,389,334
1043,Round 1,"National Institute of Technology, Srinagar",Structural Engineering,G1,SC,344,256
1044,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,G1,OBC-NCL,584,545
1045,Round 1,"National Institute of Technology, Tiruchirappalli",Data Analytics,G1,ST,450,435
1046,Round 1,"National Institute of Technology, Tiruchirappalli",Environmental Engineering,G3,OPEN,376,376
1047,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Engineering,G1,OBC-NCL,390,366
1048,Round 1,"National Institute of Technology, Tiruchirappalli",Geotechnical Engineering,G1,ST,400,400
1049,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,G1,EWS,378,378
1050,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Automation,G2,SC,334,334
1051,Round 1,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,G1,OBC-NCL,508,477
1052,Round 1,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,G1,OPEN,518,397
1053,Round 1,"National Institute of Technology, Tiruchirappalli",Power Systems,G1,SC,429,385
1054,Round 1,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,G1,OBC-NCL,346,342
1055,Round 1,National Institute of Technology Uttarakhand,Signal Processing and Communication System,G1,OPEN,424,377
1056,Round 1,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),G1,ST,377,338
1057,Round 1,"National Institute of Technology, Warangal",Smart Electric Grid,G1,OPEN,574,433
1058,Round 1,"National Institute of Technology, Warangal",Control & Automation,G1,OPEN,563,519
1059,Round 1,"National Institute of Technology, Warangal",Control & Automation,G1,ST,301,301
1060,Round 1,"National Institute of Technology, Warangal",Control & Automation,G4,OPEN,574,574
1061,Round 1,"National Institute of Technology, Warangal",Machine Design,G1,OPEN,660,580
1062,Round 1,"National Institute of Technology, Warangal",Machine Design,G1,ST,359,290
1063,Round 1,"National Institute of Technology, Warangal",Thermal Engineering,G1,OPEN,556,521
1064,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",CAD-CAM,G1,OPEN,470,352
1065,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Chemical Engineering,G1,OPEN,438,354
1066,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,G1,EWS,352,338
1067,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,G1,OPEN,464,424
1068,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,G1,ST,291,291
1069,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,G1,OBC-NCL,352,337
1070,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,G1,SC,389,375
1071,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",CAD-CAM,G1,EWS,342,342
1072,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Communication System Engineering,G1,EWS,409,370
1073,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Environmental Engineering,G1,SC,325,297
1074,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Excavation Engineering,G1,OBC-NCL,351,317
1075,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Production & Industrial Engineering,G1,EWS,316,316
1076,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G1,SC,316,311
1077,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Urban Planning,G2,OBC-NCL,412,412
1078,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,G1,EWS,677,671
1079,Round 1,National Institute of Technology Andhra Pradesh,Power Electronics and Drives,G1,OBC-NCL,378,354
1080,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,G1,EWS,303,303
1081,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,G1,SC,279,267
1082,Round 1,National Institute of Technology Durgapur,Operations Research,G1,OPEN,529,485
1083,Round 1,National Institute of Technology Durgapur,Operations Research,G1,SC,397,367
1084,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,G1,OPEN,551,415
1085,Round 1,National Institute of Technology Durgapur,Power System,G1,OBC-NCL,370,362
1086,Round 1,National Institute of Technology Goa,Computer Science & Engineering,G1,OPEN,655,581
1087,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Environment),G1,OPEN,359,359
1088,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Geotechnical),G1,OBC-NCL,321,321
1089,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Structures),G1,EWS,366,325
1090,Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,G1,EWS,329,329
1091,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),G1,OBC-NCL,377,362
1092,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),G1,OBC-NCL,463,444
1093,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering,G1,ST,390,390
1094,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),G1,OBC-NCL,330,326
1095,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Power System),G1,OBC-NCL,350,342
1096,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,G1,OPEN,777,733
1097,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,G1,OBC-NCL,442,415
1098,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G1,EWS,456,456
1099,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,G2,OPEN,526,454
1100,Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,G1,ST,358,358
1101,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,G2,EWS,530,530
1102,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,G1,OPEN,760,532
1103,Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,G1,SC,380,345
1104,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,G1,OBC-NCL,681,665
1105,Round 1,National Institute of Technology Meghalaya,Power & Energy Systems,G1,SC,275,244
1106,Round 1,National Institute of Technology Meghalaya,VLSI & Embedded Systems,G1,OBC-NCL,412,380
1107,Round 1,National Institute of Technology Puducherry,Structural Engineering - Resilience and Sustainability,G1,EWS,348,348
1108,Round 1,National Institute of Technology Puducherry,VLSI Design,G1,OBC-NCL,467,452
1109,Round 1,National Institute of Technology Raipur,Information Technology,G2,OPEN,632,632
1110,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,G2,SC,367,367
1111,Round 1,National Institute of Technology Sikkim,M.Tech in Artificial Intelligence and Machine Learning,G1,ST,281,281
1112,Round 1,National Institute of Technology Arunachal Pradesh,Microelectronics and intelligent System,G1,OPEN,370,370
1113,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,G1,SC,368,357
1114,Round 1,"National Institute of Technology, Jamshedpur",Operations and Supply Chain Management,G1,SC,274,246
1115,Round 1,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,G1,OPEN,370,370
