S.No,Rounds,College Name,MTECH Course Name,Group,Category,Max GATE Score,Min GATE Score
5832,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,OPEN,392,392
5833,Round 3,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,SC,414,414
5834,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OBC-NCL,416,416
5835,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OBC-NCL,426,421
5836,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OPEN,466,458
5837,Round 3,"National Institute of Technology, Silchar",Structural Engineering,Group 1,OBC-NCL,341,337
5838,Round 3,"National Institute of Technology, Silchar",Structural Engineering,Group 1,EWS,352,352
5839,Round 3,"National Institute of Technology, Silchar",Structural Engineering,Group 1,OPEN,370,366
5840,Round 3,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,SC,260,260
5841,Round 3,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,OBC-NCL,542,542
5842,Round 3,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,EWS,517,517
5843,Round 3,National Institute of Technology Mizoram,Structural Engineering,Group 1,SC,248,248
5844,Round 3,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OBC-NCL,451,447
5845,Round 3,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OPEN,482,482
5846,Round 3,National Institute of Technology Raipur,Structural Engineering,Group 1,OBC-NCL,330,320
5847,Round 3,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,OBC-NCL,333,333
5848,Round 3,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,EWS,326,326
5849,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,EWS,331,331
5850,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,OPEN,422,393
5851,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,SC,232,199
5852,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Thermal Systems Design,Group 1,SC,188,188
5853,Round 3,Malaviya National Institute of Technology Jaipur,Transportation Engineering,Group 1,OBC-NCL,403,403
5854,Round 3,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,OBC-NCL,324,324
5855,Round 3,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,OPEN,396,396
5856,Round 3,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OBC-NCL,381,381
5857,Round 3,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OPEN,409,409
5858,Round 3,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OBC-NCL,454,454
5859,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,SC,344,344
5860,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,OBC-NCL,362,362
5861,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,OPEN,379,379
5862,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,SC,300,300
5863,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Transportation Engineering,Group 1,OPEN,358,358
5864,Round 3,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,EWS,377,377
5865,Round 3,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OPEN,432,429
5866,Round 3,"National Institute of Technology, Silchar",Transportation Engineering,Group 1,SC,253,247
5867,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OBC-NCL,439,432
5868,Round 3,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OPEN,454,451
5869,Round 3,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OPEN,478,476
5870,Round 3,National Institute of Technology Patna,Transportation Engineering,Group 1,OBC-NCL,325,325
5871,Round 3,National Institute of Technology Patna,Transportation Engineering,Group 1,SC,262,262
5872,Round 3,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,OBC-NCL,322,322
5873,Round 3,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,OPEN,370,366
5874,Round 3,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OBC-NCL,414,414
5875,Round 3,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OBC-NCL,491,487
5876,Round 3,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,EWS,466,466
5877,Round 3,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OPEN,520,520
5878,Round 3,Malaviya National Institute of Technology Jaipur,Thermal Engineering,Group 1,OBC-NCL,326,326
5879,Round 3,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,SC,257,257
5880,Round 3,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OBC-NCL,486,477
5881,Round 3,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,EWS,441,441
5882,Round 3,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OPEN,502,501
5883,Round 3,"National Institute of Technology, Kurukshetra",Thermal Engineering,Group 1,SC,236,236
5884,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OBC-NCL,461,461
5885,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,EWS,429,416
5886,Round 3,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OPEN,490,486
5887,Round 3,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OBC-NCL,380,376
5888,Round 3,"National Institute of Technology, Kurukshetra",Power System,Group 1,OPEN,363,357
5889,Round 3,"National Institute of Technology, Kurukshetra",Power System,Group 1,SC,275,275
5890,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OBC-NCL,335,330
5891,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Power System,Group 1,OPEN,355,350
5892,Round 3,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OPEN,393,385
5893,Round 3,National Institute of Technology Durgapur,Power System,Group 1,OBC-NCL,332,332
5894,Round 3,National Institute of Technology Durgapur,Power System,Group 1,SC,279,279
5895,Round 3,"National Institute of Technology, Kurukshetra",Power System,Group 1,OBC-NCL,354,354
5896,Round 3,National Institute of Technology Calicut,Telecommunication,Group 1,OBC-NCL,420,420
5897,Round 3,National Institute of Technology Calicut,Telecommunication,Group 1,OPEN,459,459
5898,Round 3,National Institute of Technology Calicut,Telecommunication,Group 1,SC,340,340
5899,Round 3,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,OBC-NCL,382,381
5900,Round 3,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,OPEN,420,407
5901,Round 3,"National Institute of Technology, Srinagar",Geo-technical Engineering,Group 1,SC,210,210
5902,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OBC-NCL,396,392
5903,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,EWS,377,377
5904,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,OPEN,424,421
5905,Round 3,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,SC,315,312
5906,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,OPEN,364,363
5907,Round 3,"National Institute of Technology, Srinagar",Transportation Engineering & Planning,Group 1,SC,255,255
5908,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,OBC-NCL,341,324
5909,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OBC-NCL,494,490
5910,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,EWS,457,441
5911,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OPEN,535,520
5912,Round 3,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,SC,318,318
5913,Round 3,National Institute of Technology Calicut,Thermal Sciences,Group 1,OBC-NCL,383,379
5914,Round 3,National Institute of Technology Calicut,Thermal Sciences,Group 1,OPEN,416,416
5915,Round 3,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,OBC-NCL,411,409
5916,Round 3,National Institute of Technology Calicut,Traffic & Transportation Planning,Group 1,OPEN,432,432
5917,Round 3,National Institute of Technology Hamirpur,Mechanical Engineering (Design),Group 1,SC,232,232
5918,Round 3,Malaviya National Institute of Technology Jaipur,Urban Planning,Group 2,OBC-NCL,317,317
5919,Round 3,Maulana Azad National Institute of Technology Bhopal,Urban Planning,Group 1,SC,249,249
5920,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,OPEN,370,370
5921,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,ST,249,249
5922,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,Group 1,SC,128,128
5923,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),Group 1,OBC-NCL,315,315
5924,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (Communications System and Networks),Group 1,OPEN,355,355
5925,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OBC-NCL,395,390
5926,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,EWS,360,360
5927,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,OPEN,414,408
5928,Round 3,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,ST,246,246
5929,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OBC-NCL,410,410
5930,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,EWS,449,449
5931,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,OPEN,464,464
5932,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Microelectronics,Group 1,SC,305,305
5933,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,OBC-NCL,345,345
5934,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,OPEN,375,371
5935,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,SC,295,295
5936,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. ?PhD in ECE with specialization in Microelectronics,Group 1,SC,261,261
5937,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - PhD in ECE with Specialization in Communication Engineering,Group 1,OPEN,365,365
5938,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OBC-NCL,566,566
5939,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,EWS,566,558
5940,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OPEN,610,603
5941,Round 3,"Indian Institute of Information Technology, Allahabad","M.Tech. IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,SC,404,397
5942,Round 3,"National Institute of Technology, Manipur",VLSI Design & Embedded Systems,Group 1,SC,246,246
5943,Round 3,"Indian Institute of Information Technology, Allahabad","Dual Degree M.Tech. - Ph.D in IT with specialization in Machine Learning, Robotics and Human Computer Interaction Group",Group 1,OBC-NCL,481,481
5944,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,581,580
5945,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,EWS,573,570
5946,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OPEN,630,606
5947,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,SC,426,422
5948,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,480,480
5949,Round 3,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,Group 1,OPEN,522,519
5950,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,OPEN,577,566
5951,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,OBC-NCL,556,551
5952,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Network and Security Group,Group 1,EWS,556,552
5953,Round 3,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,OPEN,420,420
5954,Round 3,National Institute of Technology Patna,Microelectronics and VLSI System Design,Group 1,SC,315,315
5955,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OBC-NCL,583,578
5956,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,EWS,573,573
5957,Round 3,"National Institute of Technology, Warangal",VLSI Systems Design,Group 1,OPEN,613,608
5958,Round 3,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,OBC-NCL,424,424
5959,Round 3,Maulana Azad National Institute of Technology Bhopal,VLSI Design & Embedded Systems,Group 1,OPEN,459,449
5960,Round 3,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,EWS,335,335
5961,Round 3,National Institute of Technology Arunachal Pradesh,VLSI Design & Embedded Systems,Group 1,SC,257,257
5962,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,OBC-NCL,569,568
5963,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,EWS,558,558
5964,Round 3,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,OPEN,591,586
5965,Round 3,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,OBC-NCL,410,410
5966,Round 3,"National Institute of Technology, Kurukshetra",Embedded System Design,Group 1,SC,315,315
5967,Round 3,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,OPEN,370,355
5968,Round 3,"Punjab Engineering College, Chandigarh",Electronics (VLSI Design),Group 1,SC,256,256
5969,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OBC-NCL,363,360
5970,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,EWS,335,335
5971,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,OPEN,390,385
5972,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,SC,280,280
5973,Round 3,Indian Institute of Information Technology Tiruchirappalli,VLSI Systems,Group 1,ST,231,231
5974,Round 3,National Institute of Technology Nagaland,VLSI Systems,Group 1,SC,246,236
5975,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,OBC-NCL,292,292
5976,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,OPEN,377,371
5977,Round 3,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,SC,249,246
5978,Round 3,National Institute of Technology Goa,VLSI,Group 1,OBC-NCL,385,376
5979,Round 3,National Institute of Technology Goa,VLSI,Group 1,OPEN,415,407
5980,Round 3,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OBC-NCL,440,434
5981,Round 3,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,EWS,430,430
5982,Round 3,Maulana Azad National Institute of Technology Bhopal,M.Tech Agile Software Engineering,Group 1,OPEN,483,480
5983,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,OBC-NCL,430,426
5984,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,EWS,434,434
5985,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,OPEN,464,455
5986,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,SC,340,340
5987,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",VLSI Design,Group 1,ST,246,246
5988,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,OPEN,405,395
5989,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,SC,286,286
5990,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OPEN,464,454
5991,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,ST,261,261
5992,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,OBC-NCL,348,340
5993,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",VLSI Design,Group 1,EWS,325,325
5994,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,OBC-NCL,420,420
5995,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",VLSI Design,Group 1,EWS,429,420
5996,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,EWS,488,488
5997,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OPEN,524,524
5998,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,SC,345,345
5999,Round 3,National Institute of Technology Puducherry,VLSI Design,Group 1,OBC-NCL,375,375
6000,Round 3,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,OBC-NCL,479,479
6001,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OPEN,650,643
6002,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OPEN,628,628
6003,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,OBC-NCL,593,593
6004,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OBC-NCL,588,583
6005,Round 3,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,EWS,583,583
6006,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",VLSI & Embedded Systems,Group 1,SC,256,256
6007,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,ST,244,244
6008,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,OBC-NCL,444,439
6009,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,EWS,469,464
6010,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,OPEN,480,479
6011,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",VLSI & Embedded Systems,Group 1,SC,335,335
6012,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",VLSI & Embedded Systems,Group 1,OBC-NCL,328,315
6013,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,EWS,371,371
6014,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,EWS,355,355
6015,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OPEN,424,424
6016,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,OPEN,420,420
6017,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,SC,306,306
6018,Round 3,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,SC,305,305
6019,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OBC-NCL,439,439
6020,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,EWS,489,489
6021,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,OPEN,489,489
6022,Round 3,National Institute of Technology Delhi,Electronics and Communication Engineering with specialisation in VLSI,Group 1,ST,271,271
6023,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 1,OBC-NCL,618,618
6024,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 1,OPEN,658,658
6025,Round 3,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 2,OPEN,694,694
6026,Round 3,National Institute of Technology Calicut,Water Resource Engineering,Group 1,OBC-NCL,374,374
6027,Round 3,National Institute of Technology Calicut,Water Resource Engineering,Group 1,OPEN,382,378
6028,Round 3,National Institute of Technology Calicut,Water Resource Engineering,Group 1,SC,277,277
6029,Round 3,"Sardar Vallabhbhai National Institute of Technology, Surat",Water Resource Engineering,Group 1,SC,262,262
6030,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,OBC-NCL,319,319
6031,Round 3,"Visvesvaraya National Institute of Technology, Nagpur",Water Resource Engineering,Group 1,SC,275,274
6032,Round 3,"National Institute of Technology, Warangal",Welding Technology and Non Destructive Testing,Group 1,SC,241,241
6033,Round 3,"National Institute of Technology, Tiruchirappalli",Welding Engineering,Group 2,OBC-NCL,318,318
6034,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,OBC-NCL,399,399
6035,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,EWS,415,415
6036,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,OPEN,472,451
6037,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Wireless Networks and Computing,Group 1,SC,313,313
6038,Round 3,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,OBC-NCL,382,381
6039,Round 3,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,OPEN,410,409
6040,Round 3,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,Group 1,OBC-NCL,350,345
6041,Round 3,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,Group 1,EWS,325,325
6042,Round 3,Malaviya National Institute of Technology Jaipur,Wireless & Optical Communication,Group 1,OPEN,393,389
6043,Round 3,Malaviya National Institute of Technology Jaipur,Water Resources Engineering,Group 1,SC,326,326
6044,Round 3,National Institute of Technology Patna,Water Resources Engineering,Group 1,SC,249,249
6045,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,OBC-NCL,341,333
6046,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,OPEN,363,359
6047,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,SC,277,277
6048,Round 3,"National Institute of Technology, Rourkela",Water Resources Engineering,Group 1,ST,249,249
6049,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,OBC-NCL,366,362
6050,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,OPEN,382,382
6051,Round 3,"National Institute of Technology, Warangal",Water Resources Engineering,Group 1,SC,297,297
6052,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,463,463
6053,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,EWS,472,472
6054,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,510,503
6055,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,SC,375,375
6056,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OBC-NCL,419,408
6057,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,EWS,422,422
6058,Round 3,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,494,492
6059,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Aided Design & Manufacturing,Group 1,SC,232,232
6060,Round 3,National Institute of Technology Delhi,Computer Aided Design & Manufacturing,Group 1,SC,269,269
6061,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,OBC-NCL,541,537
6062,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,EWS,558,558
6063,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,OPEN,580,569
6064,Round 3,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,SC,382,378
6065,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OBC-NCL,459,447
6066,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,EWS,500,500
6067,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering (Information Security),Group 1,OPEN,518,514
6068,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OBC-NCL,635,632
6069,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,EWS,671,671
6070,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,OPEN,690,687
6071,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OPEN,642,639
6072,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,SC,436,433
6073,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,OBC-NCL,610,602
6074,Round 3,National Institute of Technology Calicut,Computer Science & Engineering (Information Security),Group 1,EWS,624,621
6075,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OBC-NCL,485,481
6076,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,EWS,512,511
6077,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Computer Science & Engineering,Group 1,OPEN,530,523
6078,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OBC-NCL,574,573
6079,Round 3,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OPEN,629,629
6080,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OBC-NCL,613,610
6081,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,SC,266,266
6082,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,OBC-NCL,298,298
6083,Round 3,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Computer Science & Engineering,Group 1,OPEN,375,358
6084,Round 3,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OPEN,473,458
6085,Round 3,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,SC,302,298
6086,Round 3,"Central Institute of Technology, Kokrajhar",Computer Science & Engineering,Group 1,OPEN,431,431
6087,Round 3,Central University of Rajasthan,Computer Science & Engineering,Group 1,OBC-NCL,346,314
